date,ad_type,asin,sku,impressions,clicks,spend,sales,orders,units
2026-02-03,SP,B0BQBSYDTZ,SC-TBLFTDSHEET-Q-72x60,7.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0BX6PXMT9,SC-OBCHFTDSHEET-K-78x72,86.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0BX6R58GZ,SC-OBCHFTDSHEET-Q-78x60,956.0,1.0,10.0,0.0,0.0,0.0
2026-02-03,SP,B0BZVR2WCP,SC-OBCHDVTCOVER-D-90x100,496.0,4.0,48.71,0.0,0.0,0.0
2026-02-03,SP,B0C2ZN8YS5,SC-PRPNFTDSHEET-Q-78x60,12.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0C2ZNYG6Y,SC-PRPNFTDSHEET-K-78x72,8.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0C2ZPK3PK,SC-SLSTFTDSHEET-Q-78x60,13.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0C2ZQVLPS,SC-SLSTFTDSHEET-K-78x72,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0C33D2QK2,SC-SLSTDVTCOVER-D-90x100,199.0,2.0,10.25,0.0,0.0,0.0
2026-02-03,SP,B0C857R73C,SC-HYB-LATEX-S-72x30x6,2233.0,59.0,2109.62,14033.05,1.0,1.0
2026-02-03,SP,B0CJ9G9XVQ,SC-BKNECKPILW-S-10x9,1698.0,17.0,596.93,845.76,1.0,1.0
2026-02-03,SP,B0CRS2R6JM,SC-MFMTTOPPER-Q-72x60,524.0,10.0,170.43,0.0,0.0,0.0
2026-02-03,SP,B0CRS2ZQV5,SC-MFMTTOPPER-K-72x72,68.0,3.0,47.33,0.0,0.0,0.0
2026-02-03,SP,B0CRS31GSK,SC-MFMTTOPPER-Q-78x60,1372.0,29.0,369.45,0.0,0.0,0.0
2026-02-03,SP,B0CRS3Z2B7,SC-MFMTTOPPER-K-78x72,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CTTH6KD5,SC-BWJRFTDSHEET-K-72x72,48.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CTTKFFPL,SC-MBJRFTDSHEET-K-78x72,710.0,2.0,11.57,0.0,0.0,0.0
2026-02-03,SP,B0CTTKJZZ1,SC-ZSJRFTDSHEET-K-72x72,20.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CTTKTH24,SC-BWJRFTDSHEET-Q-72x60,23.0,2.0,17.03,0.0,0.0,0.0
2026-02-03,SP,B0CTTL72LC,SC-WBJRFTDSHEET-Q-72x60,34.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CTTLC916,SC-ZSJRFTDSHEET-Q-78x60,2.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CTTLMJJ7,SC-ZSJRFTDSHEET-Q-72x60,330.0,2.0,9.11,0.0,0.0,0.0
2026-02-03,SP,B0CTTLN7Y7,SC-MBJRFTDSHEET-Q-72x60,187.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CTTMRFJW,SC-ZSJRFTDSHEET-K-78x72,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CTTR1X6D,SC-WBJRFTDSHEET-K-72x72,152.0,4.0,63.46,0.0,0.0,0.0
2026-02-03,SP,B0CTTR2MF6,SC-MBJRFTDSHEET-K-72x72,19.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CV17V482,SC-LITEPILWPSET2-S-27X17,2621.0,88.0,2392.01,10156.8,14.0,14.0
2026-02-03,SP,B0CW5YTZTS,SC-WBJRPILWCS-S-27x17,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CW69SKSD,SC-MBJRPILWCS-S-27x17,92.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CW6BQDYS,SC-ZSJRPILWCS-C-50x20,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CW6CF8CS,SC-MBJRPILWCS-P-31x20,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CW6CS7BX,SC-ZSJRPILWCS-S-27x17,1282.0,18.0,90.74,0.0,0.0,0.0
2026-02-03,SP,B0CW6DHKRS,SC-WBJRPILWCS-P-31x20,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CW9Q6SQ1,SC-OBCHDVTCOVER-S-90x60,1746.0,40.0,447.34,3807.62,2.0,2.0
2026-02-03,SP,B0CW9QFGB8,SC-PRPNDVTCOVER-S-90x60,1994.0,27.0,310.61,0.0,0.0,0.0
2026-02-03,SP,B0CW9S9W8F,SC-DGRDVTCOVER-S-90x60,100.0,3.0,28.36,0.0,0.0,0.0
2026-02-03,SP,B0CW9SGV8H,SC-TBLDVTCOVER-S-90x60,4593.0,97.0,1057.2,4282.86,2.0,2.0
2026-02-03,SP,B0CW9SHX3D,SC-SLSTDVTCOVER-S-90x60,1461.0,23.0,199.65,0.0,0.0,0.0
2026-02-03,SP,B0CWCRHS4B,SC-SLSTFTDSHEET-Q-75x60,1478.0,32.0,396.56,0.0,0.0,0.0
2026-02-03,SP,B0CWCVD3Z8,SC-OBCHFTDSHEET-Q-75x60,208.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CWCWRJH6,SC-TBLFTDSHEET-D-72x48,99.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CWCX6MYZ,SC-OBCHFTDSHEET-D-72x48,6.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CWCXHXWW,SC-SLSTFTDSHEET-D-72x48,1253.0,9.0,65.67,0.0,0.0,0.0
2026-02-03,SP,B0CWCXX755,SC-PRPNFTDSHEET-Q-75x60,39.0,1.0,10.51,0.0,0.0,0.0
2026-02-03,SP,B0CWCYSCT4,SC-SLSTFTDSHEET-S-72x36,443.0,19.0,353.09,0.0,0.0,0.0
2026-02-03,SP,B0CWCZ978Y,SC-TBLFTDSHEET-Q-75x60,84.0,1.0,7.44,0.0,0.0,0.0
2026-02-03,SP,B0CWD1RQCT,SC-OBCHFTDSHEET-S-72x36,76.0,2.0,10.56,0.0,0.0,0.0
2026-02-03,SP,B0CWD26BQM,SC-DGRFTDSHEET-S-72x36,798.0,32.0,450.77,3197.15,3.0,3.0
2026-02-03,SP,B0CWD2H1KB,SC-DGRFTDSHEET-D-72x48,7.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CWD3121X,SC-PRPNFTDSHEET-D-72x48,126.0,2.0,35.75,0.0,0.0,0.0
2026-02-03,SP,B0CWD4B59K,SC-PRPNFTDSHEET-S-72x36,637.0,30.0,456.74,0.0,0.0,0.0
2026-02-03,SP,B0CWD8Y3BH,SC-TBLFTDSHEET-S-72x36,90.0,5.0,54.16,0.0,0.0,0.0
2026-02-03,SP,B0CWDJGM41,SC-DGRFTDSHEET-Q-75x60,18.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CWKZBMC3,SC-SLSTPILWCS-P-32x20,11.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CWKZHV5T,SC-SLSTPILWCS-S-28x18,1389.0,18.0,199.24,1326.67,2.0,2.0
2026-02-03,SP,B0CWL1WDCJ,SC-OBCHPILWCS-P-32x20,38.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CWL2NG34,SC-DGRPILWCS-S-28x18,190.0,3.0,35.06,556.19,1.0,1.0
2026-02-03,SP,B0CWL313ZC,SC-OBCHPILWCS-S-28x18,1175.0,35.0,379.81,0.0,0.0,0.0
2026-02-03,SP,B0CWL46VZK,SC-DGRPILWCS-C-52x20,983.0,16.0,144.52,2266.68,5.0,5.0
2026-02-03,SP,B0CWL4SRMC,SC-SLSTPILWCS-C-52x20,694.0,11.0,101.55,898.1,2.0,2.0
2026-02-03,SP,B0CWL52SCG,SC-PRPNPILWCS-S-28x18,809.0,18.0,176.3,427.62,1.0,1.0
2026-02-03,SP,B0CWL5BWP4,SC-DGRPILWCS-P-32x20,10.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CWL5YBZ6,SC-TBLPILWCS-P-32x20,182.0,7.0,113.6,0.0,0.0,0.0
2026-02-03,SP,B0CWL63BQ3,SC-PRPNPILWCS-C-52x20,284.0,2.0,9.71,0.0,0.0,0.0
2026-02-03,SP,B0CWL8DB4C,SC-OBCHPILWCS-C-52x20,41.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CWL9Y811,SC-TBLPILWCS-C-52x20,339.0,13.0,149.53,0.0,0.0,0.0
2026-02-03,SP,B0CWLCGJDC,SC-TBLPILWCS-S-28x18,9731.0,85.0,1275.38,2352.4,5.0,5.0
2026-02-03,SP,B0CWZ7ZNLZ,SC-OPMVSTNPLWCS-S-28x18,2.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CWZ8KZ3Q,SC-DYWHSTNPLWCS-C-52x20,3.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CWZ8YQJM,SC-DSPLSTNPLWCS-S-28x18,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CWZ95HYR,SC-STGYSTNPLWCS-S-28x18,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CWZ9B9QW,SC-DSPLSTNPLWCS-C-52x20,2.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CZLJR5MD,SC-ZSJRFTDSHEET-Q-75x60,186.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CZLJSYJQ,SC-MBJRFTDSHEET-D-72x48,172.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CZLK77F6,SC-WBJRFTDSHEET-Q-75x60,23.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CZLKDPP3,SC-WBJRFTDSHEET-D-72x48,60.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CZLKMDV3,SC-WBJRFTDSHEET-S-72x36,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CZLKVPFP,SC-BWJRFTDSHEET-D-72x48,67.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CZLKW78B,SC-ZSJRFTDSHEET-K-75x72,948.0,1.0,5.46,0.0,0.0,0.0
2026-02-03,SP,B0CZLKY9CX,SC-BWJRFTDSHEET-K-75x72,2.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CZLL1HCJ,SC-ZSJRFTDSHEET-S-72x36,10.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CZLL24FV,SC-BWJRFTDSHEET-S-72x36,5.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CZLLK187,SC-BWJRFTDSHEET-Q-75x60,397.0,6.0,83.81,0.0,0.0,0.0
2026-02-03,SP,B0CZLMCGD9,SC-WBJRFTDSHEET-K-75x72,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0CZLMRNP8,SC-ZSJRFTDSHEET-D-72x48,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0D58L8K69,SC-ULTM-LATEX-S-75x36x10,59.0,4.0,127.85,13009.32,1.0,1.0
2026-02-03,SP,B0D58LLWFN,SC-ULTM-LATEX-K-72x72x8,871.0,11.0,112.93,24321.19,1.0,1.0
2026-02-03,SP,B0D58LV9HN,SC-ULTM-LATEX-K-75x72x8,248.0,2.0,49.24,0.0,0.0,0.0
2026-02-03,SP,B0D58LVNHC,SC-ULTM-LATEX-S-75x36x8,725.0,6.0,139.46,0.0,0.0,0.0
2026-02-03,SP,B0D58LWV2B,SC-ULTM-LATEX-S-72x36x10,142.0,3.0,47.55,0.0,0.0,0.0
2026-02-03,SP,B0D58M16NS,SC-ULTM-LATEX-Q-75x60x10,15.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0D58MC1PY,SC-ULTM-LATEX-S-72x30x8,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0D58MC92Q,SC-ULTM-LATEX-S-78x36x8,584.0,14.0,358.37,0.0,0.0,0.0
2026-02-03,SP,B0D58MHJMG,SC-ULTM-LATEX-Q-75x60x8,451.0,4.0,57.63,22244.92,1.0,1.0
2026-02-03,SP,B0D58MHQXQ,SC-ULTM-LATEX-D-75x48x8,26.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0D58MVX6P,SC-ULTM-LATEX-Q-72x60x10,3.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0D58MW6Z4,SC-ULTM-LATEX-K-78x72x10,43.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0D58MYX7J,SC-ULTM-LATEX-D-72x48x8,411.0,13.0,316.26,0.0,0.0,0.0
2026-02-03,SP,B0D58N3MS1,SC-ULTM-LATEX-Q-78x60x10,59.0,1.0,7.75,0.0,0.0,0.0
2026-02-03,SP,B0D58N5B2F,SC-ULTM-LATEX-Q-78x60x8,721.0,6.0,88.61,0.0,0.0,0.0
2026-02-03,SP,B0D58NBSN9,SC-ULTM-LATEX-K-78x72x8,138.0,1.0,41.82,0.0,0.0,0.0
2026-02-03,SP,B0D58NC2ZM,SC-ULTM-LATEX-S-78x36x10,4.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0D58NNZM6,SC-ULTM-LATEX-D-78x48x8,618.0,4.0,62.46,0.0,0.0,0.0
2026-02-03,SP,B0D58P2PVJ,SC-ULTM-LATEX-K-72x72x10,5.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDC9Z2KP,SC-STMRFTDSHEET-Q-72x60,12.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCCKKJ9,SC-STDMFTDSHEET-D-72x48,2.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCCN3MS,SC-STPBFTDSHEET-K-78x72,15.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCD56KV,SC-STDMFTDSHEET-K-78x72,12.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCDDFGR,SC-STPBFTDSHEET-Q-78x60,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCF85LC,SC-STDMFTDSHEET-K-75x72,5.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCF8VJ9,SC-STPBFTDSHEET-S-72x36,8.0,1.0,19.43,0.0,0.0,0.0
2026-02-03,SP,B0DDCF9YYL,SC-STMRFTDSHEET-S-78x36,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCFJSSL,SC-STPBFTDSHEET-K-72x72,20.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCFLJYN,SC-STPBFTDSHEET-Q-72x60,2.0,1.0,5.73,0.0,0.0,0.0
2026-02-03,SP,B0DDCFPY75,SC-STDMFTDSHEET-D-75x48,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCFQ4KS,SC-STMRFTDSHEET-D-78x48,2.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCFW2KR,SC-STIVFTDSHEET-K-72x72,21.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCFYJPW,SC-STIVFTDSHEET-D-72x48,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCG59NJ,SC-STIVFTDSHEET-Q-75x60,3.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCG62DZ,SC-STMRFTDSHEET-K-78x72,5.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCG7KLS,SC-STMRFTDSHEET-K-75x72,5.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCG955Z,SC-STDMFTDSHEET-S-75x36,1.0,1.0,4.2,0.0,0.0,0.0
2026-02-03,SP,B0DDCGB18J,SC-STDMFTDSHEET-Q-75x60,3.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCGHMXP,SC-STMRFTDSHEET-Q-78x60,9.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCGMXH2,SC-STDMFTDSHEET-Q-78x60,12.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCGPGMC,SC-STDMFTDSHEET-Q-72x60,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCGSSHD,SC-STPBFTDSHEET-Q-75x60,5.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCH8LKH,SC-STPBFTDSHEET-K-75x72,10.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCH8LKZ,SC-STDMFTDSHEET-S-72x36,4.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCHGB74,SC-STDMFTDSHEET-D-78x48,11.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCHYZBW,SC-STMRFTDSHEET-K-72x72,6.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCJ4YQG,SC-STIVFTDSHEET-Q-78x60,4.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCJB3FV,SC-STMRFTDSHEET-S-72x36,7.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCLWFTR,SC-STPBPILWCS-S-28x18,3.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DDCN42RW,SC-STMRPILWCS-S-28x18,84.0,1.0,6.96,0.0,0.0,0.0
2026-02-03,SP,B0DDCNGK8X,SC-STDMPILWCS-S-28x18,91.0,3.0,19.74,0.0,0.0,0.0
2026-02-03,SP,B0DDCQN9N4,SC-STIVPILWCS-S-28x18,21.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DG5Q1M3R,SC-ULTM-LATEX-K-84x72x8,8.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DGGK6F5V,SC-ORIG-K-84x78x10,341.0,4.0,171.03,0.0,0.0,0.0
2026-02-03,SP,B0DGGLYNX8,SC-ORIG-K-84x78x8,17.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DGPZWRKF,SC-DUAL-Q-78x60x4,15.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DGQLL4DJ,SC-CLD-SPR-Q-72x66x8,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DGSSZ6M2,SC-CLD-SPR-D-72x48x8,152.0,1.0,13.17,0.0,0.0,0.0
2026-02-03,SP,B0DGSX75PJ,SC-CLD-SPR-Q-75x60x8,187.0,1.0,15.12,0.0,0.0,0.0
2026-02-03,SP,B0DGSXX8RN,SC-CLD-SPR-Q-78x60x8,231.0,1.0,8.03,0.0,0.0,0.0
2026-02-03,SP,B0DGSY36ST,SC-CLD-SPR-Q-72x60x8,99.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DGSZFRJC,SC-CLD-SPR-S-72x36x8,176.0,4.0,73.97,0.0,0.0,0.0
2026-02-03,SP,B0DGSZML9P,SC-CLD-SPR-S-75x36x8,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DGT8T9Q4,SC-CLD-SPR-K-78x72x8,980.0,1.0,7.71,0.0,0.0,0.0
2026-02-03,SP,B0DGTCVYJZ,SC-CLD-SPR-K-72x72x8,202.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0DGTCXZ9M,SC-CLD-SPR-K-75x72x8,192.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0F2TGBG5V,SC-HYB-LATEX-K-78x70x6,26.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0F2TGGZSR,SC-HYB-LATEX-K-75x70x6,8.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0F2TGN1KQ,SC-ORIG-K-72x70x6,52.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0F2THY2W3,SC-HYB-LATEX-K-78x70x8,214.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0F2THYW5S,SC-HYB-LATEX-K-75x70x8,29.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0F2TJJVDM,SC-HYB-LATEX-K-72x70x8,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0F2TKCPX5,SC-HYB-LATEX-Q-78x66x8,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0F8NDLRLC,SC-COOLFLEXPILW-S-24x16,352.0,6.0,105.03,0.0,0.0,0.0
2026-02-03,SP,B0FHF2DKQZ,SC-4TFOLD-BL-72X36,58581.0,564.0,6239.94,31137.27,8.0,8.0
2026-02-03,SP,B0FHF65C2R,SC-4TFOLD-BL-72X48,23342.0,168.0,1393.42,23638.99,5.0,5.0
2026-02-03,SP,B0FN94LGJM,SC-HYB-LATEX-S-84x36x8,22.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,SP,B0FN9PWY8K,SC-ORIG-D-84x48x10,7.0,0.0,0.0,0.0,0.0,0.0
2026-02-04,SB,B07JM7GQG4,SC-ORIG-K-78x72x8,17773.333333333336,40.666666666666664,1497.64,3203.11,0.3333333333333333,0.3333333333333333
2026-02-04,SB,B08KT1QRHJ,SC-CLPILW-S-27x18,1177.0,13.0,83.24,1438.98,2.0,2.0
2026-02-04,SB,B08R7MX63N,SC-CLPILWSET2-S-27x18,7015.0,13.666666666666666,64.75,0.0,0.0,0.0
2026-02-04,SB,B08R8DC5BB,SC-MFPILWSET2-BAM-S-25x16,7015.0,13.666666666666666,64.75,0.0,0.0,0.0
2026-02-04,SB,B09XFF5LPL,SC-MFPILW-BAM-C-25x16,131.0,2.0,7.76,0.0,0.0,0.0
2026-02-04,SB,B09XFKM8V6,SC-HYB-LATEX-K-78x72x6,79.66666666666667,1.6666666666666667,30.05,0.0,0.0,0.0
2026-02-04,SB,B09XFRNJCD,SC-HYB-LATEX-Q-75x60x8,174.0,14.666666666666668,269.14,0.0,0.0,0.0
2026-02-04,SB,B09XGCSRXY,SC-HYB-LATEX-K-78x72x8,17773.333333333336,40.66666666666666,1497.64,3203.11,0.3333333333333333,0.3333333333333333
2026-02-04,SB,B09XGRWRST,SC-ULTM-K-78x72x8,18200.333333333336,46.66666666666666,1527.71,3203.11,0.3333333333333333,0.3333333333333333
2026-02-04,SB,B0CV17V482,SC-LITEPILWPSET2-S-27X17,18821.0,78.66666666666666,930.84,22506.78,2.0,2.0
2026-02-04,SB,B0D58NBSN9,SC-ULTM-LATEX-K-78x72x8,213.66666666666666,16.333333333333336,299.19,0.0,0.0,0.0
2026-02-04,SBV,B0732Y4N37,SC-ORIG-K-78x72x6,23679.0,121.0,1491.57,0.0,0.0,0.0
2026-02-04,SBV,B09XFKM8V6,SC-HYB-LATEX-K-78x72x6,1713.0,12.333333333333332,261.24,0.0,0.0,0.0
2026-02-04,SBV,B0D58NBSN9,SC-ULTM-LATEX-K-78x72x8,1713.0000000000002,12.333333333333332,261.24,0.0,0.0,0.0
2026-02-04,SD,B077Q9YRMY,SC-ORIG-D-72x48x6,37276.0,64.0,889.51,0.0,0.0,0.0
2026-02-04,SD,B077QJVWBR,SC-ORIG-K-72x72x6,29177.0,41.0,544.32,0.0,0.0,0.0
2026-02-04,SD,B0784G85Q4,SC-ORIG-Q-75x66x6,23094.0,28.0,319.04,0.0,0.0,0.0
2026-02-04,SD,B07M72KSRM,SC-ORIG-K-72x72x8,76429.0,110.0,1094.4,0.0,0.0,0.0
2026-02-04,SD,B07NLFVP6H,SC-ORIG-D-75x48x8,29320.0,57.0,442.64,0.0,0.0,0.0
2026-02-04,SD,B07PYHX5P7,SC-ORIG-S-78x36x8,19683.0,30.0,149.34,0.0,0.0,0.0
2026-02-04,SD,B0822SXQGH,SC-MFPILW-BAM-S-25x16,19615.0,57.0,415.01,1693.24,1.0,1.0
2026-02-04,SD,B08KS2YSFR,SC-BDPILW-S-50x19,39.0,0.0,3.12,0.0,0.0,0.0
2026-02-04,SD,B08KT1QRHJ,SC-CLPILW-S-27x18,1763.0,2.0,9.53,0.0,0.0,0.0
2026-02-04,SD,B08R7MX63N,SC-CLPILWSET2-S-27x18,2365.0,7.0,40.95,0.0,0.0,0.0
2026-02-04,SD,B08R8DC5BB,SC-MFPILWSET2-BAM-S-25x16,327.0,0.0,17.89,0.0,0.0,0.0
2026-02-04,SD,B08R8DQ3T4,SC-MFPILWSET4-BAM-S-25x16,514.0,3.0,15.23,0.0,0.0,0.0
2026-02-04,SD,B08R8GN8KH,SC-CLPILWSET4-S-27x18,107.0,0.0,9.27,0.0,0.0,0.0
2026-02-04,SD,B08V53S7J5,SC-CLPILWSET2-P-32x20,18.0,0.0,3.88,0.0,0.0,0.0
2026-02-04,SD,B09BFC4KSB,SC-ORIG-K-75x72x10,21137.0,37.0,214.37,0.0,0.0,0.0
2026-02-04,SD,B09BFCFQ9G,SC-ORIG-K-72x72x10,4361.0,3.0,26.85,0.0,0.0,0.0
2026-02-04,SD,B09BFCJDVZ,SC-ORIG-S-72x36x10,15967.0,33.0,375.41,0.0,0.0,0.0
2026-02-04,SD,B09XF52Y5P,SC-HYBPILWSET2-S-26x16,52.0,1.0,26.06,0.0,0.0,0.0
2026-02-04,SD,B09XF5SRRD,SC-HYBPILW-S-26X16,64.0,0.0,4.81,0.0,0.0,0.0
2026-02-04,SD,B09XF8H7BK,SC-MFPILWSET2-CLT-S-25x16,36.0,0.0,8.36,0.0,0.0,0.0
2026-02-04,SD,B09XF967YW,SC-MFPILW-CLT-S-25x16,96.0,0.0,8.61,0.0,0.0,0.0
2026-02-04,SD,B09XFCSDC2,SC-MFPILWSET2-CLT-C-25x16,98.0,0.0,9.41,0.0,0.0,0.0
2026-02-04,SD,B09XFF5LPL,SC-MFPILW-BAM-C-25x16,62.0,0.0,5.53,0.0,0.0,0.0
2026-02-04,SD,B09XFFBND4,SC-MFPILW-CLT-C-25x16,66.0,0.0,7.57,0.0,0.0,0.0
2026-02-04,SD,B09XFL1FR1,SC-HYB-LATEX-K-75x72x8,17632.0,46.0,163.7,0.0,0.0,0.0
2026-02-04,SD,B09XFRNJCD,SC-HYB-LATEX-Q-75x60x8,479.0,2.0,6.66,0.0,0.0,0.0
2026-02-04,SD,B09XGCYCSY,SC-ULTM-Q-72x60x8,7.0,0.0,1.11,0.0,0.0,0.0
2026-02-04,SD,B09XGDZQPC,SC-HYB-LATEX-K-72x72x6,17422.0,55.0,192.45,0.0,0.0,0.0
2026-02-04,SD,B09XGF9LKQ,SC-ULTM-D-72x48x8,6.0,0.0,0.64,0.0,0.0,0.0
2026-02-04,SD,B09XGGGFCX,SC-HYB-LATEX-D-78x48x6,20265.0,61.0,190.56,0.0,0.0,0.0
2026-02-04,SD,B09XGGGP3H,SC-ULTM-D-75x48x8,4.0,0.0,0.32,0.0,0.0,0.0
2026-02-04,SD,B09XGGZVSB,SC-HYB-LATEX-S-78x36x6,21870.0,48.0,178.25,0.0,0.0,0.0
2026-02-04,SD,B09XGKPDL1,SC-ULTM-K-72x72x10,5.0,0.0,0.85,0.0,0.0,0.0
2026-02-04,SD,B09XGNVN9N,SC-HYB-LATEX-Q-72x60x6,2597.0,11.0,62.59,0.0,0.0,0.0
2026-02-04,SD,B09XGPHT52,SC-ULTM-K-75x72x8,6.0,0.0,1.36,0.0,0.0,0.0
2026-02-04,SD,B09XGPK5MG,SC-ULTM-Q-75x60x8,23.0,0.0,1.82,0.0,0.0,0.0
2026-02-04,SD,B09XGPQKRQ,SC-ULTM-D-78x48x8,3.0,0.0,0.46,0.0,0.0,0.0
