asin,date,sessions,units ordered,ordered product sales,page views,buy box percentage
B09XGPJ4CK,2026-02-21,35,0,0.0,41,100.0
B0BMPJ95X7,2026-02-21,19,0,0.0,23,100.0
B09XFLYZ66,2026-02-21,102,3,33357.0,125,100.0
B0G7HSDJXL,2026-02-21,57,1,7199.0,84,96.05
B0G3C1Z7SB,2026-02-21,29,0,0.0,32,100.0
B0G2565L5B,2026-02-21,46,0,0.0,52,100.0
B0CZLL57NF,2026-02-21,4,0,0.0,4,100.0
B0CW9QFGB8,2026-02-21,10,1,1499.0,12,100.0
B08R8GN8KH,2026-02-21,17,0,0.0,18,100.0
B0D58MC92Q,2026-02-21,45,0,0.0,62,100.0
B0D58MHD11,2026-02-21,55,0,0.0,63,100.0
B0B3RD254F,2026-02-21,27,0,0.0,35,100.0
B0G3CNC7P5,2026-02-21,49,1,13699.0,66,96.55
B0CRHS55FC,2026-02-21,93,7,6993.0,132,100.0
B0822V9JY7,2026-02-21,5,0,0.0,5,100.0
B0G25BBWF1,2026-02-21,23,0,0.0,38,100.0
B0G7JCBDJJ,2026-02-21,45,0,0.0,63,100.0
B0DDCGMXH2,2026-02-21,7,0,0.0,9,100.0
B0BF4Z4W1F,2026-02-21,2,0,0.0,2,100.0
B09BFDR5TH,2026-02-21,31,1,15047.0,37,100.0
B0G3CCQQDN,2026-02-21,16,0,0.0,17,100.0
B0FMNTTG5B,2026-02-21,10,0,0.0,14,100.0
B0CZLJR5MD,2026-02-21,2,0,0.0,4,100.0
B09XBNLXW7,2026-02-21,238,4,6396.0,279,100.0
B09XFLVCHN,2026-02-21,52,1,15999.0,80,97.4
B0CW9S9W8F,2026-02-21,8,0,0.0,8,100.0
B0D58NBSN9,2026-02-21,178,1,28699.0,254,99.14
B07NLFVP6H,2026-02-21,38,0,0.0,58,100.0
B07JN4C3NB,2026-02-21,114,0,0.0,169,96.73
B0BB7KCGYN,2026-02-21,74,0,0.0,83,98.73
B0G3C233F8,2026-02-21,71,1,15999.0,97,98.92
B0CWL2NG34,2026-02-21,25,2,928.0,31,100.0
B0DVGNY2GM,2026-02-21,0,0,0.0,0,0.0
B0CWCYSCT4,2026-02-21,36,0,0.0,50,88.89
B0DDCLWFTR,2026-02-21,26,1,809.0,28,100.0
B0G7JS5WXQ,2026-02-21,36,0,0.0,38,97.3
B0G256TCF3,2026-02-21,6,0,0.0,7,100.0
B0FCMD3F6P,2026-02-21,110,0,0.0,131,93.28
B0CWCXHXWW,2026-02-21,24,0,0.0,28,100.0
B0G254P8PK,2026-02-21,16,0,0.0,19,100.0
B09XF52Y5P,2026-02-21,103,2,5548.0,122,100.0
B09XFL84G4,2026-02-21,75,0,0.0,94,98.85
B0G256SMQZ,2026-02-21,3,0,0.0,5,100.0
B0D58MHQXQ,2026-02-21,26,0,0.0,31,100.0
B0BQBSYDTZ,2026-02-21,1,0,0.0,2,100.0
B0DDCGMBBJ,2026-02-21,2,0,0.0,2,100.0
B09XF8H7BK,2026-02-21,62,0,0.0,76,100.0
B0BB75FZXB,2026-02-21,15,0,0.0,20,94.44
B0BB7575JC,2026-02-21,49,0,0.0,60,98.18
B08KTCGSQW,2026-02-21,159,2,3698.0,224,92.42
B07NLFV79S,2026-02-21,43,0,0.0,46,100.0
B0D58N3MS1,2026-02-21,42,0,0.0,49,97.67
B0G253GWFF,2026-02-21,16,0,0.0,23,94.12
B0DDCNGK8X,2026-02-21,40,2,1618.0,46,100.0
B09XGPZKTZ,2026-02-21,126,1,14239.0,149,92.47
B09XGPHT52,2026-02-21,33,0,0.0,40,94.12
B0F2SWXPMT,2026-02-21,70,1,2299.0,103,91.3
B09XGK6Q4L,2026-02-21,301,3,41517.0,399,98.93
B09XGGFP7W,2026-02-21,88,2,22718.0,98,96.84
B0G3CTX1NC,2026-02-21,29,0,0.0,36,100.0
B0D58L8K69,2026-02-21,11,0,0.0,13,100.0
B0G3D21NYY,2026-02-21,122,2,32998.0,172,99.38
B0G3CLHBKX,2026-02-21,63,1,9799.0,83,100.0
B0DDCF85LC,2026-02-21,1,0,0.0,1,100.0
B0FN9PWY8K,2026-02-21,29,0,0.0,32,90.0
B0G2599S6F,2026-02-21,28,0,0.0,38,91.89
B0BB7KGNLD,2026-02-21,21,0,0.0,25,87.5
B08R8DC5BB,2026-02-21,581,22,41778.0,763,99.86
B0FHF2DKQZ,2026-02-21,1476,18,80982.0,2203,97.95
B0D58NNHGR,2026-02-21,28,1,31979.0,33,100.0
B0DDCDXR8J,2026-02-21,1,0,0.0,1,0.0
B0G3BY1NZH,2026-02-21,70,0,0.0,93,98.85
B0DDCFYJPW,2026-02-21,1,0,0.0,1,100.0
B0G3C633Q4,2026-02-21,22,0,0.0,23,100.0
B0DGQNGH6Z,2026-02-21,5,0,0.0,5,100.0
B09XFLZYZ6,2026-02-21,8,0,0.0,10,100.0
B0CWCRHS4B,2026-02-21,61,0,0.0,80,100.0
B0DDCH8LKH,2026-02-21,1,0,0.0,2,100.0
B09XF5SRRD,2026-02-21,71,3,4697.0,94,100.0
B0FMNM4TKZ,2026-02-21,14,2,1998.0,23,100.0
B0BMPSBSDZ,2026-02-21,38,0,0.0,49,93.18
B09XGQN59S,2026-02-21,41,0,0.0,48,97.67
B0CTTR1X6D,2026-02-21,7,0,0.0,9,100.0
B0FHF65C2R,2026-02-21,824,10,56240.0,1186,97.0
B0G71BGCB3,2026-02-21,242,1,5996.0,328,93.79
B08V53Z18N,2026-02-21,19,1,3840.0,20,89.47
B0GGSQZYHY,2026-02-21,8,0,0.0,9,100.0
B09XGFNYTZ,2026-02-21,21,0,0.0,22,95.0
B0BB74H71K,2026-02-21,15,0,0.0,18,27.78
B0G71HHRVT,2026-02-21,146,0,0.0,174,68.57
B0G3CC4M7Y,2026-02-21,93,0,0.0,125,92.92
B0CTTH6KD5,2026-02-21,15,0,0.0,17,86.67
B0BQBPPMF6,2026-02-21,12,0,0.0,14,92.86
B09XGNVVYK,2026-02-21,100,0,0.0,118,97.27
B08KT1QRHJ,2026-02-21,192,9,7641.0,269,100.0
B0DGTCXZ9M,2026-02-21,13,0,0.0,14,92.31
B0732W7MRK,2026-02-21,30,2,20366.0,40,100.0
B0DGSX75PJ,2026-02-21,11,0,0.0,13,100.0
B0CZLK77F6,2026-02-21,3,0,0.0,4,100.0
B09XGJ93PQ,2026-02-21,161,2,20798.0,197,97.31
B07Y36RJJ2,2026-02-21,30,1,2799.0,41,89.19
B0DGSY36ST,2026-02-21,31,0,0.0,43,96.97
B0G3CT4ZKM,2026-02-21,2,0,0.0,2,100.0
B0732XD4WD,2026-02-21,39,0,0.0,46,95.65
B0GGSLQ77Q,2026-02-21,7,0,0.0,9,100.0
B0FMNPTF51,2026-02-21,16,0,0.0,25,100.0
B0F1Y416FR,2026-02-21,233,7,5593.0,338,100.0
B09XGPK5MG,2026-02-21,28,0,0.0,38,100.0
B0CWD2H1KB,2026-02-21,12,0,0.0,12,100.0
B0G3CC5QK3,2026-02-21,18,0,0.0,29,100.0
B07MBSJ553,2026-02-21,92,0,0.0,121,99.08
B0DDCFJSSL,2026-02-21,2,0,0.0,3,50.0
B0CWCXX755,2026-02-21,11,1,1429.0,13,100.0
B0F6YF183J,2026-02-21,41,0,0.0,51,100.0
B0FGJPP799,2026-02-21,4,0,0.0,5,0.0
B0DDCFTRY3,2026-02-21,8,0,0.0,8,85.71
B0DDCG59NJ,2026-02-21,2,0,0.0,2,100.0
B0GGRXQJ7Q,2026-02-21,27,0,0.0,34,100.0
B0D58MYX7J,2026-02-21,49,0,0.0,54,100.0
B0DG5SG9FM,2026-02-21,4,0,0.0,4,100.0
B0822WJWGS,2026-02-21,58,1,819.0,83,94.74
B08V53S7J5,2026-02-21,70,3,5997.0,96,93.1
B0D58LLWFN,2026-02-21,109,0,0.0,127,100.0
B0CRS2ZQV5,2026-02-21,178,0,0.0,251,94.42
B0D58MC1PY,2026-02-21,18,0,0.0,22,95.0
B0BF4ZF9PC,2026-02-21,27,0,0.0,31,100.0
B0DGSSZ6M2,2026-02-21,5,0,0.0,6,100.0
B0G7J4C6NX,2026-02-21,41,0,0.0,47,95.45
B0CWL9Y811,2026-02-21,34,0,0.0,45,87.8
B0732Y4N38,2026-02-21,72,0,0.0,87,100.0
B09XGN7MMK,2026-02-21,54,0,0.0,73,98.53
B0DDCG62DZ,2026-02-21,3,0,0.0,3,100.0
B0GGSQ1XSV,2026-02-21,5,0,0.0,5,100.0
B0F2TJBCTR,2026-02-21,10,0,0.0,11,100.0
B0CWL52SCG,2026-02-21,28,0,0.0,37,100.0
B0FR9HZQ61,2026-02-21,2,0,0.0,2,50.0
B0822WWZRV,2026-02-21,51,3,2697.0,87,97.47
B0DDCGPGMC,2026-02-21,1,0,0.0,1,100.0
B0DDCFLJYN,2026-02-21,1,0,0.0,1,100.0
B077QB4R3Y,2026-02-21,14,0,0.0,16,86.67
B0D58NNZM6,2026-02-21,33,0,0.0,40,100.0
B07PYHX5P7,2026-02-21,14,0,0.0,19,100.0
B0DDCHY2FW,2026-02-21,11,0,0.0,11,90.0
B0822SXQGH,2026-02-21,1014,32,31968.0,1562,100.0
B0G3CMKQHX,2026-02-21,17,0,0.0,18,100.0
B0BB7JQPSM,2026-02-21,0,0,0.0,0,0.0
B09BFCFQ9G,2026-02-21,73,0,0.0,86,98.78
B07MHZTP8Q,2026-02-21,122,3,39897.0,155,99.31
B0FN9PVK2B,2026-02-21,10,0,0.0,11,100.0
B0DDCCKKJ9,2026-02-21,1,0,0.0,1,100.0
B0G7JNQ78N,2026-02-21,46,1,11839.0,68,100.0
B09XGKPDL1,2026-02-21,0,0,0.0,0,0.0
B09XGF9LKQ,2026-02-21,61,1,14819.0,71,98.41
B0CTTKFFPL,2026-02-21,7,0,0.0,11,100.0
B0G3BW8QFQ,2026-02-21,25,1,7299.0,30,100.0
B0822VBPYC,2026-02-21,3,0,0.0,3,100.0
B0CTTLN7Y7,2026-02-21,7,0,0.0,7,100.0
B0CTTMM1S1,2026-02-21,5,0,0.0,8,100.0
B09XGGGFCX,2026-02-21,45,0,0.0,65,100.0
B0GGSLQ77V,2026-02-21,9,0,0.0,10,100.0
B0F2THY2W3,2026-02-21,63,0,0.0,74,95.95
B09XFLDPHV,2026-02-21,91,0,0.0,114,98.21
B0DDCG6NH2,2026-02-21,1,0,0.0,1,100.0
B0CW9SHX3D,2026-02-21,22,0,0.0,27,100.0
B0CTTKTH24,2026-02-21,4,0,0.0,7,80.0
B08R67YCQG,2026-02-21,75,2,3698.0,93,100.0
B0FCMKFPK3,2026-02-21,76,1,1699.0,103,100.0
B0DGQLL4DJ,2026-02-21,7,0,0.0,8,83.33
B0G25736BD,2026-02-21,48,0,0.0,57,100.0
B0FHHXQX2Q,2026-02-21,17,0,0.0,23,100.0
B077Q8RLCP,2026-02-21,49,3,29637.0,62,98.36
B0BF52YR1M,2026-02-21,19,1,1569.0,21,90.48
B09XGSHBKJ,2026-02-21,41,0,0.0,66,98.33
B09XGCTNFC,2026-02-21,50,0,0.0,64,98.31
B0G259Y96C,2026-02-21,45,0,0.0,49,95.56
B0BQBQK9CG,2026-02-21,16,0,0.0,17,100.0
B0G3C251F1,2026-02-21,338,2,27998.0,475,99.1
B0FVS4C7Z9,2026-02-21,9,0,0.0,9,100.0
B09XFFBND4,2026-02-21,121,1,1999.0,160,98.66
B0CTTR2MF6,2026-02-21,2,0,0.0,2,100.0
B0F2THKNDR,2026-02-21,35,0,0.0,46,80.56
B09XFF5LPL,2026-02-21,247,14,13986.0,388,92.7
B0FHHXS6NJ,2026-02-21,0,0,0.0,0,0.0
B08KS2YSFR,2026-02-21,174,10,14990.0,256,100.0
B0GGSQ944T,2026-02-21,0,0,0.0,0,0.0
B0DDCG7KLS,2026-02-21,1,0,0.0,1,100.0
B0FR98QN94,2026-02-21,3,0,0.0,4,0.0
B0C2ZN8YS5,2026-02-21,6,0,0.0,7,100.0
B08R7MX63N,2026-02-21,247,10,16490.0,313,100.0
B0F2TGGZSR,2026-02-21,96,0,0.0,125,97.46
B09XBMFFZY,2026-02-21,238,11,9339.0,324,100.0
B09XFG77VR,2026-02-21,2,1,1899.0,4,0.0
B0G3CTR224,2026-02-21,48,0,0.0,77,100.0
B09XGSBJP8,2026-02-21,17,0,0.0,22,100.0
B0CWLCGJDC,2026-02-21,90,1,464.0,130,100.0
B0D5ZN39RK,2026-02-21,2,0,0.0,2,50.0
B09XFN2QX3,2026-02-21,108,3,36663.0,153,100.0
B0G7HXS2LF,2026-02-21,22,1,11039.0,35,93.75
B0FN94LGJM,2026-02-21,13,0,0.0,13,100.0
B0DDCDZZPZ,2026-02-21,6,1,1999.0,10,100.0
B0DDCHCQPH,2026-02-21,6,0,0.0,6,83.33
B0GM1J8DZ9,2026-02-21,1,0,0.0,1,0.0
B0G71MDVVD,2026-02-21,56,1,8792.0,70,92.42
B078BRGTDM,2026-02-21,321,2,15806.0,390,100.0
B0D58LVNHC,2026-02-21,20,0,0.0,23,100.0
B07MHZVDNP,2026-02-21,86,0,0.0,110,100.0
B0DDCF8VJ9,2026-02-21,1,0,0.0,1,100.0
B0G3CQPRB9,2026-02-21,38,0,0.0,40,94.44
B0GLGLW96N,2026-02-21,0,0,0.0,0,0.0
B0822VTPQ4,2026-02-21,17,1,729.0,31,100.0
B0G3CC722B,2026-02-21,88,2,15518.0,114,97.2
B09XFLCPM3,2026-02-21,67,1,9199.0,84,98.72
B09BFD1ZB3,2026-02-21,49,1,15807.0,70,95.52
B0DG5SNMZ7,2026-02-21,26,0,0.0,44,13.95
B0CWCWRJH6,2026-02-21,11,0,0.0,12,100.0
B0B6CKXX6W,2026-02-21,44,0,0.0,47,100.0
B09XGGGNN9,2026-02-21,81,0,0.0,99,100.0
B0G3CC68LG,2026-02-21,23,0,0.0,32,93.33
B0BB72XRJ6,2026-02-21,18,0,0.0,18,100.0
B0CWL46VZK,2026-02-21,20,5,2245.0,26,100.0
B07Y37P1T3,2026-02-21,291,4,8396.0,390,100.0
B0G3CX48PG,2026-02-21,10,0,0.0,11,100.0
B0G3CFZX69,2026-02-21,65,0,0.0,79,98.72
B0CZLKW78B,2026-02-21,7,0,0.0,8,100.0
B0CW9Q6SQ1,2026-02-21,20,2,2998.0,23,100.0
B0G3C2WN23,2026-02-21,43,1,8599.0,56,96.3
B0DGSZFRJC,2026-02-21,5,0,0.0,10,100.0
B0G1TYFXYX,2026-02-21,1,0,0.0,1,0.0
B0D58LV9HN,2026-02-21,63,0,0.0,75,100.0
B09XGM4M96,2026-02-21,15,0,0.0,17,93.75
B0CWD26BQM,2026-02-21,48,0,0.0,55,100.0
B0CWCX6MYZ,2026-02-21,11,0,0.0,12,100.0
B09XFCSDC2,2026-02-21,45,0,0.0,52,93.75
B0DGTCVYJZ,2026-02-21,38,0,0.0,48,100.0
B07PVC8NR5,2026-02-21,61,1,11019.0,85,100.0
B0FMNQ5SFR,2026-02-21,10,0,0.0,19,100.0
B09BFBRLLB,2026-02-21,9,1,15731.0,12,100.0
B0G3C2TC1J,2026-02-21,34,0,0.0,46,95.35
B077Q9YRMV,2026-02-21,105,0,0.0,124,100.0
B0B3RDY15X,2026-02-21,19,0,0.0,25,100.0
B0G3D48PT8,2026-02-21,23,0,0.0,27,85.19
B0G25656L7,2026-02-21,46,0,0.0,49,95.65
B0G3CJWFJ5,2026-02-21,38,1,11499.0,48,95.45
B0F2N7Q9H3,2026-02-21,81,3,6897.0,114,100.0
B0D58MHJMG,2026-02-21,65,0,0.0,73,95.65
B0CV17V482,2026-02-21,163,9,7191.0,250,100.0
B0CWD3121X,2026-02-21,10,0,0.0,11,100.0
B0822WG76C,2026-02-21,46,1,899.0,57,100.0
B0822V9JY4,2026-02-21,2,0,0.0,3,100.0
B0GLG6Q55V,2026-02-21,0,0,0.0,0,0.0
B0G256HLCB,2026-02-21,21,1,11080.0,28,88.0
B0G3C7VW1V,2026-02-21,32,0,0.0,41,100.0
B09XFMZMQS,2026-02-21,19,0,0.0,25,100.0
B08R8DQ3T4,2026-02-21,59,1,3799.0,78,100.0
B0G71QJRXS,2026-02-21,206,0,0.0,287,98.47
B0F8NDLRLC,2026-02-21,32,0,0.0,36,100.0
B0DDCF9YYL,2026-02-21,1,0,0.0,1,100.0
B08V5B923X,2026-02-21,66,4,3996.0,84,88.57
B0BB7M1GZW,2026-02-21,4,0,0.0,4,100.0
B0FHHWW2GZ,2026-02-21,12,2,15378.0,15,100.0
B0DDCFB9TT,2026-02-21,2,0,0.0,4,100.0
B0DGSZML9P,2026-02-21,11,0,0.0,11,100.0
B0DG5SD34X,2026-02-21,8,1,15599.35,11,100.0
B0BF52YTSD,2026-02-21,10,0,0.0,13,90.0
B0FGJMXXTR,2026-02-21,2,0,0.0,2,100.0
B09XGP87K1,2026-02-21,18,1,20279.0,23,95.45
B0B2RGMB2Z,2026-02-21,60,0,0.0,64,98.33
B0CWKZHV5T,2026-02-21,68,2,1168.0,83,100.0
B0DGT8T9Q4,2026-02-21,25,0,0.0,34,100.0
B0CWDJGM41,2026-02-21,7,0,0.0,7,100.0
B0CWCZ978Y,2026-02-21,13,0,0.0,14,100.0
B0GPFW6BQC,2026-02-21,1,0,0.0,1,0.0
B07PXG7NPX,2026-02-21,106,0,0.0,121,93.91
B09XGNTMB7,2026-02-21,63,0,0.0,88,98.75
B07PW985JH,2026-02-21,18,1,11399.0,20,100.0
B0G3CDX1H6,2026-02-21,46,0,0.0,54,92.0
B0CW9SGV8H,2026-02-21,27,1,1499.0,33,100.0
B0GGSBPVKV,2026-02-21,40,0,0.0,51,100.0
B09XFL1H1T,2026-02-21,154,1,16159.0,212,98.48
B0GGSMNB7H,2026-02-21,14,0,0.0,15,100.0
B0G71QBLSG,2026-02-21,54,1,8051.0,59,33.93
B0G3CG2MCP,2026-02-21,19,0,0.0,22,85.0
B0BQBPT4SP,2026-02-21,2,0,0.0,2,100.0
B0G726PGD2,2026-02-21,42,0,0.0,63,98.04
B0732Y4N37,2026-02-21,298,1,13983.0,400,93.94
B0FVS9RRLZ,2026-02-22,34,1,756.0,40,89.47
B0BB72TBNX,2026-02-22,22,0,0.0,31,92.0
B0F2TJ7SY4,2026-02-22,42,0,0.0,53,97.96
B0D58N56P9,2026-02-22,31,0,0.0,40,94.44
B09BYWZCXM,2026-02-22,392,7,12943.0,485,99.77
B0DDCGSSHD,2026-02-22,2,0,0.0,2,100.0
B09XGRWRST,2026-02-22,204,1,20279.0,255,98.28
B07M72KSRM,2026-02-22,143,2,31006.0,174,98.18
B09XFL1FR1,2026-02-22,102,2,37118.0,159,98.65
B0732TMKP8,2026-02-22,117,2,24318.0,155,98.6
B0D58P2PVJ,2026-02-22,26,0,0.0,29,92.86
B0CWD8Y3BH,2026-02-22,11,0,0.0,12,100.0
B0G7J4C6P3,2026-02-22,21,0,0.0,27,100.0
B0DDCD56KV,2026-02-22,10,0,0.0,13,100.0
B0BB7HVLKV,2026-02-22,43,0,0.0,51,97.78
B0G3CQ9YP9,2026-02-22,31,0,0.0,37,91.67
B0CZLMRNP8,2026-02-22,1,0,0.0,1,100.0
B0DDCGZW2S,2026-02-22,1,0,0.0,1,100.0
B0CTTLMJJ7,2026-02-22,23,0,0.0,27,96.0
B0CZLKDPP3,2026-02-22,6,0,0.0,7,100.0
B0D58MW6Z4,2026-02-22,41,1,31979.0,58,100.0
B09XGNVN9N,2026-02-22,119,1,13599.0,154,99.27
B0GGS9C6F1,2026-02-22,7,0,0.0,9,100.0
B0G3CY2MBY,2026-02-22,50,0,0.0,58,98.21
B0F2TJJVDM,2026-02-22,138,3,46917.0,184,99.42
B0DDCG96D3,2026-02-22,4,0,0.0,4,100.0
B0G2569T27,2026-02-22,26,0,0.0,39,97.3
B0DGSXX8RN,2026-02-22,9,0,0.0,12,100.0
B0822VYH6P,2026-02-22,2,0,0.0,2,100.0
B0CWS28HXY,2026-02-22,782,0,0.0,1133,94.66
B09XFMX37N,2026-02-22,190,0,0.0,223,95.26
B0DDCFPZ4T,2026-02-22,1,0,0.0,1,100.0
B0C33D2QK2,2026-02-22,162,0,0.0,186,100.0
B077Q9YRMY,2026-02-22,191,2,19454.0,263,98.25
B0DGGK6F5V,2026-02-22,1,0,0.0,2,100.0
B09XGPQKRQ,2026-02-22,31,0,0.0,36,91.43
B0G3CC2RPN,2026-02-22,25,0,0.0,47,97.44
B07JM7GQG4,2026-02-22,245,1,16111.0,367,98.19
B09XFKM8V6,2026-02-22,341,2,33118.0,457,98.8
B0822X8LZY,2026-02-22,13,1,819.0,23,82.61
B0FHHZ7NF7,2026-02-22,399,0,0.0,549,100.0
B09XFRNJCD,2026-02-22,109,2,31678.0,190,99.41
B0DZP8GXDV,2026-02-22,158,1,1042.0,201,95.24
B09XGCSRXY,2026-02-22,443,3,57117.0,612,96.65
B0G255BCC2,2026-02-22,115,1,7592.0,151,98.61
B0F1937F9V,2026-02-22,38,1,1874.0,49,100.0
B0DDCPDLV5,2026-02-22,42,2,1798.0,54,100.0
B0CTTL72LC,2026-02-22,5,0,0.0,5,100.0
B0CZLKVPFP,2026-02-22,4,0,0.0,6,100.0
B0822XBCF1,2026-02-22,15,0,0.0,21,100.0
B0DDCG1YBN,2026-02-22,19,0,0.0,19,94.74
B0BX6R58GZ,2026-02-22,23,1,1789.0,25,100.0
B0G25BHBT6,2026-02-22,99,1,10548.0,118,91.96
B0DDCCT25F,2026-02-22,22,1,2699.0,25,91.3
B09XGGZVSB,2026-02-22,39,0,0.0,53,100.0
B0G3CJ2V8N,2026-02-22,104,0,0.0,127,91.38
B0FMP5Y17Y,2026-02-22,9,0,0.0,9,100.0
B0CWD4B59K,2026-02-22,40,0,0.0,43,100.0
B0822W49Z9,2026-02-22,2,0,0.0,3,66.67
B09XGDZQPC,2026-02-22,214,0,0.0,301,98.88
B0822W6ZCG,2026-02-22,20,1,899.0,25,95.83
B0784G85Q4,2026-02-22,28,0,0.0,32,96.88
B0BZVR2WCP,2026-02-22,39,0,0.0,44,97.67
B0G3CGLG2W,2026-02-22,9,0,0.0,10,100.0
B0D58LWV2B,2026-02-22,13,0,0.0,16,86.67
B0G722YTNC,2026-02-22,19,0,0.0,26,91.3
B0CWL313ZC,2026-02-22,73,9,5256.0,97,100.0
B0FR3G42B3,2026-02-22,87,1,1469.0,102,100.0
B0D58N5B2F,2026-02-22,95,0,0.0,120,100.0
B0G7JSR2H8,2026-02-22,60,0,0.0,64,98.36
B0CWCVD3Z8,2026-02-22,29,0,0.0,40,100.0
B09XFMGSKV,2026-02-22,152,2,28600.0,238,97.74
B0G256TW3Q,2026-02-22,45,0,0.0,60,96.3
B0DDCGHMXP,2026-02-22,2,0,0.0,2,100.0
B0732WFNVL,2026-02-22,156,2,24622.0,226,99.52
B0D58MVX6P,2026-02-22,25,0,0.0,27,100.0
B0G3C92JXT,2026-02-22,136,0,0.0,168,92.31
B0D58M16NS,2026-02-22,23,0,0.0,24,100.0
B0FR98NSZ9,2026-02-22,2,0,0.0,2,0.0
B0DGT8T99C,2026-02-22,4,0,0.0,4,100.0
B0BM9RZ1DT,2026-02-22,29,0,0.0,37,87.88
B09BFC77HD,2026-02-22,22,0,0.0,25,92.0
B09XGCYCSY,2026-02-22,68,0,0.0,78,94.67
B09BFC81R8,2026-02-22,57,1,18619.0,87,100.0
B0F2TGCPMR,2026-02-22,272,0,0.0,314,96.37
B0CZLJSYJQ,2026-02-22,2,0,0.0,2,50.0
B09SB37CRT,2026-02-22,14,0,0.0,18,93.75
B077QJVWBR,2026-02-22,107,0,0.0,152,98.65
B0G3BSHTRS,2026-02-22,25,0,0.0,27,96.3
B0DDCHGB74,2026-02-22,1,0,0.0,1,100.0
B09XGTCS7M,2026-02-22,17,0,0.0,20,94.74
B0732TFNYC,2026-02-22,93,2,27662.0,143,97.41
B0G3BVKRLL,2026-02-22,9,0,0.0,10,100.0
B0FGJN8PCR,2026-02-22,7,0,0.0,21,46.15
B0G3BY4SK8,2026-02-22,48,0,0.0,59,100.0
B0C857R73C,2026-02-22,23,0,0.0,24,4.17
B0CRS31GSK,2026-02-22,251,0,0.0,367,94.8
B0CJ9G9XVQ,2026-02-22,13,0,0.0,14,100.0
B09XF967YW,2026-02-22,131,0,0.0,158,100.0
B09XGPJ4CK,2026-02-22,26,1,20279.0,35,100.0
B0BMPJ95X7,2026-02-22,19,1,1999.0,20,100.0
B09XFLYZ66,2026-02-22,105,0,0.0,141,98.48
B0G7HSDJXL,2026-02-22,56,1,7199.0,68,98.46
B0G3C1Z7SB,2026-02-22,27,0,0.0,27,100.0
B0G2565L5B,2026-02-22,54,0,0.0,58,94.83
B0CZLL57NF,2026-02-22,5,0,0.0,6,100.0
B0CW9QFGB8,2026-02-22,13,0,0.0,13,100.0
B08R8GN8KH,2026-02-22,29,2,6598.0,33,100.0
B0D58MC92Q,2026-02-22,55,0,0.0,75,100.0
B0D58MHD11,2026-02-22,69,0,0.0,79,98.53
B0B3RD254F,2026-02-22,27,0,0.0,33,100.0
B0G3CNC7P5,2026-02-22,57,2,27398.0,77,100.0
B0CRHS55FC,2026-02-22,81,8,7992.0,119,100.0
B0822V9JY7,2026-02-22,8,1,869.0,14,100.0
B0G25BBWF1,2026-02-22,47,0,0.0,52,98.08
B0G7JCBDJJ,2026-02-22,45,3,36957.0,56,87.5
B0DDCGMXH2,2026-02-22,12,0,0.0,16,100.0
B0BF4Z4W1F,2026-02-22,8,0,0.0,8,100.0
B09BFDR5TH,2026-02-22,31,1,15047.0,33,100.0
B0G3CCQQDN,2026-02-22,10,0,0.0,15,100.0
B0FMNTTG5B,2026-02-22,8,0,0.0,10,100.0
B0CZLJR5MD,2026-02-22,3,1,1790.0,4,100.0
B0DDCHYZBW,2026-02-22,1,0,0.0,1,100.0
B09XBNLXW7,2026-02-22,218,6,9594.0,270,100.0
B09XFLVCHN,2026-02-22,55,0,0.0,78,95.83
B0GH12BR7D,2026-02-22,0,0,0.0,0,0.0
B0CW9S9W8F,2026-02-22,8,0,0.0,9,100.0
B0D58NBSN9,2026-02-22,190,3,86097.0,269,100.0
B07NLFVP6H,2026-02-22,72,1,11323.0,98,98.9
B07JN4C3NB,2026-02-22,174,3,42177.0,243,98.28
B0BB7KCGYN,2026-02-22,119,0,0.0,138,98.48
B0G3C233F8,2026-02-22,74,1,15999.0,90,96.59
B0CWL2NG34,2026-02-22,28,0,0.0,29,100.0
B0CWCYSCT4,2026-02-22,78,0,0.0,91,93.9
B0DDCLWFTR,2026-02-22,35,2,1618.0,42,100.0
B0G7JS5WXQ,2026-02-22,30,0,0.0,38,91.43
B0G256TCF3,2026-02-22,5,0,0.0,6,100.0
B0FCMD3F6P,2026-02-22,137,0,0.0,180,95.06
B0FR3CDSVC,2026-02-22,0,0,0.0,0,0.0
B0CWCXHXWW,2026-02-22,59,1,1359.0,70,100.0
B0G254P8PK,2026-02-22,28,0,0.0,31,96.77
B09XF52Y5P,2026-02-22,121,3,8322.0,165,100.0
B09XFL84G4,2026-02-22,77,0,0.0,95,98.89
B0G256SMQZ,2026-02-22,6,0,0.0,11,100.0
B0D58MHQXQ,2026-02-22,22,0,0.0,26,95.45
B0BQBSYDTZ,2026-02-22,10,0,0.0,11,100.0
B0DDCGMBBJ,2026-02-22,4,0,0.0,5,100.0
B09XF8H7BK,2026-02-22,75,1,3919.0,83,100.0
B0BB75FZXB,2026-02-22,23,1,15839.0,34,100.0
B0BB7575JC,2026-02-22,54,0,0.0,62,98.33
B08KTCGSQW,2026-02-22,189,4,7396.0,269,94.12
B07NLFV79S,2026-02-22,55,0,0.0,61,100.0
B0D58N3MS1,2026-02-22,50,0,0.0,60,94.23
B0G253GWFF,2026-02-22,21,0,0.0,21,100.0
B0DDCG2SLN,2026-02-22,1,0,0.0,1,100.0
